ano,mes,orgao,ds_alinea,ds_subalinea,ds_fonte_recurso,ds_cd_aplicacao_fixo,vl_arrecadacao
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"7.200,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,284 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - PRÉ-ESCOLA,"208.252,80"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,24145100 - Transferências de Convênios da União destinadas a Programas de Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,294 - OUTRAS TRANSFERÊNCIAS DE RECURSOS DO FNDE - CRECHE,"497.721,31"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"1.490.310,73"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,,01 - TESOURO,310 - SAÚDE - GERAL,"1.450,72"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"8.000,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"38.400,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-9.307,47"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,280 - RECURSOS DO SALÁRIO EDUCAÇÃO - CRECHE,"1.268.529,99"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,24115100 - Transferências de Recursos do Sistema Único de Saúde - SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,301 - ATENÇÃO BÁSICA,"39.085,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,303 - VIGILÂNCIA EM SAÚDE,"115.206,56"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,,01 - TESOURO,310 - SAÚDE - GERAL,"1.477.043,50"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"24.720,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,285 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - ENSINO FUNDAMENTAL,"354.528,20"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,24149900 - Outras Transferências de Convênios da União e de Suas Entidades,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"68.170,78"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"12.710.726,38"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17125100 - Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"41.717,35"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17195800 - Transferência Obrigatória Decorrente da Lei Complementar nº 176-2020,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"196.993,10"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,,01 - TESOURO,310 - SAÚDE - GERAL,"-5.584,49"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"33.840,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB,,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,"41.234.027,43"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,281 - RECURSOS DO SALÁRIO EDUCAÇÃO - PRÉ-ESCOLA,"550.494,15"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,24135000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"-175.000,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,303 - VIGILÂNCIA EM SAÚDE,"258.651,68"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"10.400,00"
2024,04,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,,01 - TESOURO,110 - GERAL,"5.802,81"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,283 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - CRECHE,"386.203,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,24115100 - Transferências de Recursos do Sistema Único de Saúde - SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"140.426,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"350.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,303 - VIGILÂNCIA EM SAÚDE,"60.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"8.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"38.400,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,,01 - TESOURO,310 - SAÚDE - GERAL,"1.711.854,98"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,24149900 - Outras Transferências de Convênios da União e de Suas Entidades,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"175.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"500.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17195800 - Transferência Obrigatória Decorrente da Lei Complementar nº 176-2020,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"196.993,10"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"200.064,88"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17125100 - Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"208.208,58"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"24.720,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,284 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - PRÉ-ESCOLA,"208.252,80"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,24145100 - Transferências de Convênios da União destinadas a Programas de Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,294 - OUTRAS TRANSFERÊNCIAS DE RECURSOS DO FNDE - CRECHE,"996.045,17"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"300.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,313 - TRANSF DO GOV. FEDERAL DESTINADAS A VENCTO DE AGENTES COMUNITÁRIOS DE SAÚDE E DE COMBATE A ENDEMIAS,"406.656,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17175200 - Transferências de Convênios da União Destinadas a Programas de Assistência Social,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"200.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,,01 - TESOURO,110 - GERAL,"8.550,35"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"33.840,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,280 - RECURSOS DO SALÁRIO EDUCAÇÃO - CRECHE,"1.307.428,30"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"334.027,52"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17125200 - Cota-parte da Compensação Financeira pela Produção de Petróleo,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,140 - ROYALTIES DA EXPLORAÇÃO DO PETRÓLEO E GÁS NATURAL,"207.806,32"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"10.400,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,,01 - TESOURO,110 - GERAL,"6.847.419,80"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,285 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - ENSINO FUNDAMENTAL,"388.473,80"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,24145100 - Transferências de Convênios da União destinadas a Programas de Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,294 - OUTRAS TRANSFERÊNCIAS DE RECURSOS DO FNDE - CRECHE,"207.382,19"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"200.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,313 - TRANSF DO GOV. FEDERAL DESTINADAS A VENCTO DE AGENTES COMUNITÁRIOS DE SAÚDE E DE COMBATE A ENDEMIAS,"279.576,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17175200 - Transferências de Convênios da União Destinadas a Programas de Assistência Social,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"150.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"3.562,64"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"44.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,281 - RECURSOS DO SALÁRIO EDUCAÇÃO - PRÉ-ESCOLA,"567.374,54"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,370 - Grupo da Assistência Financeira Complementar para implementação do piso salarial da enfermagem,"258.019,46"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"14.400,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,"2.300.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"2.853.091,57"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17155200 - Transferências de Recursos de Complementação da União ao Fundeb - VAAR,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,"1.104.267,81"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,24145100 - Transferências de Convênios da União destinadas a Programas de Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,294 - OUTRAS TRANSFERÊNCIAS DE RECURSOS DO FNDE - CRECHE,"580.674,86"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"49.032,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"3.156.822,26"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17175200 - Transferências de Convênios da União Destinadas a Programas de Assistência Social,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"150.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-2.850,11"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"8.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB,,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,"33.671.618,50"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,282 - RECURSOS DO SALÁRIO EDUCAÇÃO - ENSINO FUNDAMENTAL,"592.043,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,24115100 - Transferências de Recursos do Sistema Único de Saúde - SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"743.341,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"500.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"24.640,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,"2.000.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"112.475,20"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-2.282.473,22"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,24149900 - Outras Transferências de Convênios da União e de Suas Entidades,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"64.221,92"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"200.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"12.572.596,53"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17175200 - Transferências de Convênios da União Destinadas a Programas de Assistência Social,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"150.000,00"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,,01 - TESOURO,310 - SAÚDE - GERAL,"2.137,61"
2024,05,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"7.200,00"
