dataset,ano,orgao_cnpj,orgao_nome,unidade_nome,controle_pncp,numero,objeto,valor,situacao,data_publicacao,data_assinatura,vigencia_inicio,vigencia_fim
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000073/2025,,"Contratação de empresa especializada em patrimônio cultural e arquitetônico para a execução dos serviços de restauro do piso de madeira da Galeria de Arte, no 2º, 3º, do 5º ao 12º e no 14º pavimento do Edifício Matarazzo, bem como dos elementos em latão presentes nas esquadrias de madeira, corrimãos",,Divulgada no PNCP,2025-09-03,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000074/2025,,Aquisição de Controle de Acesso Leitor Facial com as devidas licençasQualquer divergência entre as especificações contidas no Edital de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2025-09-03,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000075/2025,,Qualquer divergência entre as especificações contidas no Edital de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos do Aviso de dispensa eletrônica,,Divulgada no PNCP,2025-09-03,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000076/2025,,"Contratação de empresa especializada no fornecimento e instalação de corrimãos e guarda-corpos no 1º e 2º pavimentos do Edifício Matarazzo.  Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formação da proposta de preços e o registro no sistema,",,Divulgada no PNCP,2025-09-05,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000077/2025,,"Contratação de empresa especializada na prestação de serviços gráficos, com o objetivo de atender às demandas do Gabinete do Prefeito, da SGM e de suas respectivas unidades, conf especificações técnicas e qtdes detalhadas no Quadro de Material.  Considerando AUSÊNCIA de código específico para cada i",,Divulgada no PNCP,2025-09-08,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000078/2025,,"As barras antipânico deverão atender, no mínimo, às seguintes especificações: • Tipo: Barra antipânico de acionamento horizontal tipo push (empurrar);  Sistema de travamento: 3 pontos de travamento (superior, inferior e lateral); • Material: Aço carbono ou aço inoxidável de alta resistência, com tra",,Divulgada no PNCP,2025-09-11,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000079/2025,,Aquisição de bolsas e kit canetas e apagador para flipchart Cerimonial,,Divulgada no PNCP,2025-09-12,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000080/2025,,"Contratação de empresa especializada na prestação dos serviços de limpeza, asseio e conservação predial, de natureza contínua, com disponibilização de mão de obra, saneantes domissanitários, materiais de higiene e equipamentos; e manutenção predial, com insumos de todos os materiais necessários para",,Divulgada no PNCP,2025-09-17,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000081/2025,,"Cortina de Descerramento de Placas com logo Brasão + Prefeitura de São Paulo Tecido Oxford Branco – Fita de Cetim
branca 4 cm largura (a fita de cetim deverá passar por toda cortina sendo costurada conforme foto) Medida: 80 cm
largura x 75 cm altura LOGO NOVO para impressão;
Toalhas de Oxford Pretas",,Divulgada no PNCP,2025-09-17,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000082/2025,,"Contratação de empresa especializada para o fornecimento e instalação de persianas rolô blackout e persianas de bambu, destinadas ao Gabinete do Prefeito, situado no 5º andar. Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formação da proposta",,Divulgada no PNCP,2025-09-18,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000083/2025,,"Piso tátil de alerta, em conformidade com a ABNT NBR 9050:2020 (Acessibilidade a edificações, mobiliário, espaços e equipamentos urbanos) e NBR 16537:2016 (Sinalização tátil no piso) e mapa tatil em aço inoxidável escovado, ou material de alta resistência equivalente, com durabilidade, fácil higieni",,Divulgada no PNCP,2025-09-24,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000084/2025,,Contratação de empresa especializada no fornecimento e instalação de barras antipânico do tipo push com 3 pontos de travamento para as portas do 1º e 2º pavimento.,,Divulgada no PNCP,2025-09-25,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000085/2025,,"Aquisição de Toalhas de Mesa, cobre mancha e guardanapos",,Divulgada no PNCP,2025-10-01,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000086/2025,,"Aquisição de bandeiras Brasil, Estado de São Paulo e Município de São Paulo e base para mastro com mastros, conforme especificações técnicas detalhadas neste Termo de Referência do Edital. Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formaçã",,Divulgada no PNCP,2025-10-07,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000087/2025,,"Contratação de empresa especializada na Aquisição de equipamentos para a instalação de uma academia de ginástica e musculação para adaptação aos novos equipamentos na Sede da Prefeitura Cidade de São Paulo, sito à Rua Doutor Falcão Filho nº 56 - Centro - São Paulo, Edifício Matarazzo",,Divulgada no PNCP,2025-10-07,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000088/2025,,"15 Quadros Menores 42x32x2,5 cm.
1 Quadro 2,40mx2,40mx2,5cm
Molduras (Largura x Profundidade): 1,5x2,5 cm, na cor Marrom;
Vidros: 2 mm para beleza e proteção
Acabamento: impressão digital de alta resolução em tela canvas, com
cores vibrantes, detalhes nítidos e finalização refinada;
As imagens a ser",,Divulgada no PNCP,2025-10-08,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000089/2025,,"Toalha tecido Oxford Cinza claro/Prata - Bainha 2cm 4,50 x 2,30 - Quant: 4
Toalha tecido Oxford Cinza claro/Prata - Bainha 2cm 3,75 x 2,35 - Quant: 4
Toalha tecido Oxford Cinza claro/Prata - Bainha 2cm 3,00 x 2,10 - Quant: 4
Toalha tecido Oxford Cinza claro/Prata - Bainha 2cm 2,50 x 2,10 - Quant: 2
",,Divulgada no PNCP,2025-10-13,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000090/2025,,"Contratação de empresa especializada em serviços de jardinagem, manutenção e conservação das áreas verdes, coleta e remoção de lixo e resíduos, com fornecimento de mão de obra comum e especializada, equipamentos ferramentas utensílios e veículos de apoio,das áreas ao Autódromo José Carlos Pace, por ",,Divulgada no PNCP,2025-10-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000091/2025,,Aquisição de Materiais Permanentes (Poltronas Fixas).,,Divulgada no PNCP,2025-10-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000092/2025,,Prestação de serviços de melhoria contínua do módulo de Transferências Voluntárias do Sistema de Monitoramento e Acompanhamento Estratégico — SMAE.,,Divulgada no PNCP,2025-10-17,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000093/2025,,Contratação de empresa especializada no fornecimento de equipamentos para a cozinha do Prefeito.,,Divulgada no PNCP,2025-11-04,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000094/2025,,Contratação de empresa especializada no fornecimento de utensílios destinados às cozinhas industriais do Prefeito e do Secretário.,,Divulgada no PNCP,2025-11-04,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000095/2025,,"Contratação de empresa especializada na fabricação e instalação de móveis planejados em madeira.  Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formação da proposta de preços e o registro no sistema, o licitante baseie-se EXCLUSIVAMENTE, nas ",,Divulgada no PNCP,2025-11-05,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000096/2025,,"Fornecimento e instalação de divisória do tipo TS, incluindo portas, painéis, ferragens e todos os acessórios necessários para o sanitário do 1º e 2º pavimento.",,Divulgada no PNCP,2025-11-06,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000097/2025,,"Aquisição e Instalação de Divisórias Tipo Naval com Painel de vidro, incluindo todos os materiais conforme especificações técnicas.",,Divulgada no PNCP,2025-11-06,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000098/2025,,Aquisição de Materiais Toalhas de mão e fitas de cetim - Cerimonial do Prefeito.,,Divulgada no PNCP,2025-11-12,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000099/2025,,Aquisição de mobiliário para o gabinete localizado no 6º andar do Edifício Matarazzo,,Divulgada no PNCP,2025-11-12,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000100/2025,,"Suporte Antifurto para
Controle Remoto modelo
referência 15920.
• Material: PETG com espessura de 5 mm,
de alta resistência.
• Cabo retrátil de aço ou fio de nylon
reforçado, com alcance de 90cm.
• Sistema retrátil para manter o fio
sempre tensionado e organizado.
Espessura de 5mm
Cabo retrátil de
9",,Divulgada no PNCP,2025-11-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000101/2025,,"• Material: Painel de Alumínio Composto (ACM) com espessura mínima de 4 mm;
• Cor: Preta, acabamento fosco;
• Fixação: Sistema modular que possibilite a desmontagem e remontagem parcial, sem danificar o
material ou o painel de LED;
• Estrutura de suporte: Perfis metálicos (aço galvanizado) dimension",,Divulgada no PNCP,2025-11-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000102/2025,,"Tipo: Tapete de nylon de alta performance, desenvolvido em formato orgânico;• Cor: Dois tons neutros a definir;
• Medidas nominais: 3,50 m x 3,10 m;
Tapete turco industrializado;
• Material: Polipropileno com viscose;
• Cor: A definir;
• Dimensões: 2,50 m (comprimento) x 2,00 m (largura);
• Acabamen",,Divulgada no PNCP,2025-11-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000103/2025,,"- Manutenção dos extintores de incêndio, através de equipe técnica especializada e com a utilização de ferramentas apropriadas, de acordo com as recomendações do fabricante dos equipamentos e dispositivos legais e normativos incidentes, inclusive as normas ABNT NBR - 12962/1998 e ABNT NBR 12779/2009",,Divulgada no PNCP,2025-11-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000104/2025,,"Fragmentadoras de papel, air fryer, forno micro-ondas, fogão de indução e utensílios
compatíveis com o fogão de indução para suprir a necessidade dos vários setores do Edifício
Matarazzo - Sede da Prefeitura da Cidade de São Paulo.",,Divulgada no PNCP,2025-11-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000105/2025,,"Lanterna Tática LED
Lumens: Igual ou superior 290000
Resistente a Água
Material: Aluminio Alta resistência
Alimentação:1x Bateria Li-ion 26650 ou superior
Dimensões aproximadas: 3,5cm x 18,2cm x 4,0cm
Peso aproximado: 260g
Carregador Para Canon Lc-e6e P/ Lp-e6 Cor Preto PARA UTLIZAR NO Flash Canon S",,Divulgada no PNCP,2025-11-14,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000106/2025,,Aquisição de Porta Retrato para a Assessoria Militar.,,Divulgada no PNCP,2025-11-17,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000107/2025,,"Aquisição de peso de papel, itens estes que atendem ao Cerimonial do Prefeito por um período de 12 (doze) meses, sendo 1a. aquisição do item solicitado.",,Divulgada no PNCP,2025-11-17,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000108/2025,,"Fornecimento e instalação de janelas acústicas de correr em alumínio, com tecnologia de isolamento sonoro, atendendo às especificações, destinadas às aberturas do 1º pavimento. Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formação da propost",,Divulgada no PNCP,2025-11-19,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000109/2025,,Aquisição de materiais para manutenção dos jardins e vasos e uniformes para os jardineiros,,Divulgada no PNCP,2025-11-19,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000110/2025,,Sistema de Microfone Shure SLXD24DBRSM58-L55 e Módulo Q-SYS QIO-ML4i,,Divulgada no PNCP,2025-11-19,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000111/2025,,"A aquisição das faixas se faz necessária para atender às demandas do cerimonial, garantindo a adequada execução dos protocolos e eventos oficiais.",,Divulgada no PNCP,2025-11-25,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000112/2025,,Contratação de pessoa física para realização de oficinas sobre gestão e políticas públicas no âmbito do Programa Agentes De Governo Aberto,,Divulgada no PNCP,2026-01-08,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000113/2025,,Contratação de pessoa física para realização de oficinas sobre políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-08,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000114/2025,,Contratação de pessoa física para realização de oficinas de politicas públicas pelo território da cidade de São Paulo,,Divulgada no PNCP,2026-01-08,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000115/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-08,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000116/2025,,Processo de contratação de oficineiros para realização do 1° ciclo da 8ª edição do programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-08,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000117/2025,,"Contratação de agentes formadores para realização de oficinas ligadas a temáticas de gestão e políticas públicas pelo território da cidade, mediante edital de credenciamento",,Divulgada no PNCP,2026-01-08,,,
